epi_week ,date       ,country ,state ,city         ,ibgeID  ,newDeaths ,deaths ,newCases ,totalCases ,deaths_per_100k_inhabitants ,totalCases_per_100k_inhabitants ,deaths_by_totalCases ,_source ,last_info_date
45       ,2020-11-04 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,20       ,515        ,30.39934                    ,1423.24167                      ,0.02136              ,SES     ,2021-04-12
45       ,2020-11-05 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,1         ,12     ,3        ,518        ,33.16291                    ,1431.53240                      ,0.02317              ,SES     ,2021-04-12
46       ,2020-11-10 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,12     ,34       ,552        ,33.16291                    ,1525.49399                      ,0.02174              ,SES     ,2021-04-12
46       ,2020-11-11 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,1         ,13     ,1        ,553        ,35.92649                    ,1528.25757                      ,0.02351              ,SES     ,2021-04-12
46       ,2020-11-12 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,2         ,15     ,5        ,558        ,41.45364                    ,1542.07545                      ,0.02688              ,SES     ,2021-04-12
46       ,2020-11-13 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,15     ,4        ,562        ,41.45364                    ,1553.12975                      ,0.02669              ,SES     ,2021-04-12
46       ,2020-11-14 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,1         ,16     ,3        ,565        ,44.21722                    ,1561.42048                      ,0.02832              ,SES     ,2021-04-12
47       ,2020-11-15 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,16     ,1        ,566        ,44.21722                    ,1564.18405                      ,0.02827              ,SES     ,2021-04-12
47       ,2020-11-16 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,16     ,1        ,567        ,44.21722                    ,1566.94763                      ,0.02822              ,SES     ,2021-04-12
47       ,2020-11-17 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,2         ,18     ,12       ,579        ,49.74437                    ,1600.11054                      ,0.03109              ,SES     ,2021-04-12
47       ,2020-11-18 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,18     ,12       ,591        ,49.74437                    ,1633.27346                      ,0.03046              ,SES     ,2021-04-12
47       ,2020-11-19 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,18     ,3        ,594        ,49.74437                    ,1641.56418                      ,0.03030              ,SES     ,2021-04-12
47       ,2020-11-21 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,18     ,2        ,596        ,49.74437                    ,1647.09134                      ,0.03020              ,SES     ,2021-04-12
48       ,2020-11-22 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,18     ,2        ,598        ,49.74437                    ,1652.61849                      ,0.03010              ,SES     ,2021-04-12
48       ,2020-11-24 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,18     ,3        ,601        ,49.74437                    ,1660.90922                      ,0.02995              ,SES     ,2021-04-12
48       ,2020-11-25 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,18     ,3        ,604        ,49.74437                    ,1669.19994                      ,0.02980              ,SES     ,2021-04-12
48       ,2020-11-27 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,18     ,3        ,607        ,49.74437                    ,1677.49067                      ,0.02965              ,SES     ,2021-04-12
48       ,2020-11-28 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,1         ,19     ,2        ,609        ,52.50795                    ,1683.01783                      ,0.03120              ,SES     ,2021-04-12
49       ,2020-11-29 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,1        ,610        ,52.50795                    ,1685.78140                      ,0.03115              ,SES     ,2021-04-12
49       ,2020-11-30 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,1        ,611        ,52.50795                    ,1688.54498                      ,0.03110              ,SES     ,2021-04-12
